,AOD,ARP,FLO,ODP,Month,hpa,ARPODP,Fri,Thu,Wed,Mon,Sun,SAT,Tue,time,fog,DLY,DLY_RATE
8262,A,9,3,8,9,1013.0,35,0,0,0,0,0,0,1,0.33536585365853655,0.39996572960319604,0.0,0.053014177829027176
8263,A,9,0,8,9,1013.0,35,0,0,0,0,0,0,1,0.2774390243902439,0.39996572960319604,0.0,0.16878284513950348
8264,D,9,5,8,9,1013.0,35,0,0,0,0,0,0,1,0.12804878048780488,0.39996572960319604,0.0,0.00845375657081604
8265,D,9,6,8,9,1013.0,35,0,0,0,0,0,0,1,0.06097560975609756,0.4005114821405282,0.0,0.10520270466804504
8266,A,9,6,8,9,1013.0,35,0,0,0,0,0,0,1,0.5152439024390244,0.4005114821405282,0.0,0.011296187527477741
8267,D,9,0,8,9,1013.0,35,0,0,0,0,0,0,1,0.44512195121951226,0.4005114821405282,0.0,0.10092753171920776
8268,A,9,6,8,9,1014.0,35,0,0,0,0,0,0,1,0.15243902439024393,0.3872963770550795,0.0,0.10356230288743973
8269,D,9,1,0,9,1014.0,33,0,0,0,0,0,0,1,0.0853658536585366,0.3872963770550795,0.0,0.147201806306839
8270,A,9,5,6,9,1014.0,34,0,0,0,0,0,0,1,0.1890243902439025,0.3872963770550795,0.0,0.051084402948617935
8271,A,9,1,8,9,1014.0,35,0,0,0,0,0,0,1,0.13414634146341464,0.3905381720697897,0.0,0.12855680286884308
8272,A,9,6,8,9,1014.0,35,0,0,0,0,0,0,1,0.7500000000000001,0.4155083721365371,0.0,0.01104394905269146
8273,D,9,6,8,9,1013.0,35,0,0,1,0,0,0,0,0.6829268292682927,0.40322459288880697,0.0,0.08566736429929733
8274,D,9,6,8,9,1013.0,35,0,0,1,0,0,0,0,0.7530487804878049,0.40322459288880697,0.0,0.05636079981923103
8275,D,9,5,6,9,1013.0,34,0,0,1,0,0,0,0,0.6859756097560975,0.4044303806510588,0.0,0.012896448373794556
8276,A,9,6,8,9,1013.0,35,0,0,1,0,0,0,0,0.5182926829268293,0.40121832291173587,0.0,0.05726020410656929
8277,A,9,1,0,9,1013.0,33,0,0,1,0,0,0,0,0.45731707317073167,0.40121832291173587,0.0,0.1768401861190796
8278,D,9,1,8,9,1013.0,35,0,0,1,0,0,0,0,0.25609756097560976,0.40121832291173587,0.0,0.010849942453205585
8279,D,9,3,8,9,1013.0,35,0,0,1,0,0,0,0,0.1890243902439025,0.40121832291173587,0.0,0.12038099765777588
8280,A,9,5,8,9,1013.0,35,0,0,1,0,0,0,0,0.4878048780487805,0.40121832291173587,0.0,0.10230351984500885
8281,D,9,6,8,9,1014.0,35,0,0,1,0,0,0,0,0.39634146341463417,0.3984898205345828,0.0,0.07350084185600281
8282,D,9,5,8,9,1014.0,35,0,0,1,0,0,0,0,0.6280487804878049,0.3984898205345828,0.0,0.01480216346681118
8283,D,9,0,8,9,1014.0,35,0,0,1,0,0,0,0,0.5609756097560976,0.3984898205345828,0.0,0.03253273293375969
8284,A,9,0,8,9,1014.0,35,0,0,1,0,0,0,0,0.9390243902439025,0.3984898205345828,0.0,0.048517242074012756
8285,A,9,5,8,9,1013.0,35,0,0,1,0,0,0,0,0.8719512195121951,0.3946716201688244,0.0,0.012343846261501312
8286,A,9,1,8,9,1013.0,35,0,0,1,0,0,0,0,0.12195121951219512,0.40059728052931864,0.0,0.00871560163795948
8287,D,9,5,8,9,1013.0,35,0,0,1,0,0,0,0,0.03353658536585369,0.40059728052931864,0.0,0.014748458750545979
8288,A,9,0,8,9,1013.0,35,0,0,1,0,0,0,0,0.32012195121951226,0.4475745525378608,0.0,0.017413407564163208
8289,D,9,0,8,9,1012.0,35,0,0,1,0,0,0,0,0.2530487804878049,0.4475745525378608,0.0,0.06875880062580109
8290,A,9,6,8,9,1011.0,35,0,0,1,0,0,0,0,0.8780487804878049,0.43643532363579424,0.0,0.010763847269117832
8291,A,9,3,8,9,1011.0,35,0,0,1,0,0,0,0,0.8109756097560975,0.43643532363579424,0.0,0.004989207722246647
8292,D,9,6,8,9,1012.0,35,0,0,1,0,0,0,0,0.8719512195121951,0.4638921126517845,0.0,0.06590109318494797
8293,D,9,3,8,9,1012.0,35,0,0,1,0,0,0,0,0.8048780487804877,0.4638921126517845,0.0,0.16657482087612152
8294,A,9,5,8,9,1012.0,35,0,0,1,0,0,0,0,0.1402439024390244,0.4638921126517845,0.0,0.06511373072862625
8295,D,9,1,8,9,1012.0,35,0,0,1,0,0,0,0,0.07317073170731708,0.4535554038219663,0.0,0.17816339433193207
8296,D,9,5,8,9,1012.0,35,0,0,1,0,0,0,0,0.07317073170731708,0.4535554038219663,0.0,0.1389094442129135
8297,A,9,5,8,9,1012.0,35,0,0,1,0,0,0,0,0.7652439024390244,0.4535554038219663,0.0,0.11232250928878784
8298,A,9,3,8,9,1013.0,35,0,0,1,0,0,0,0,0.7042682926829268,0.4704601197574024,0.0,0.010703993029892445
8299,A,9,0,8,9,1013.0,35,0,0,1,0,0,0,0,0.30487804878048785,0.4704601197574024,0.0,0.018159983679652214
8300,D,9,5,8,9,1013.0,35,0,0,1,0,0,0,0,0.21341463414634143,0.4704601197574024,0.0,0.014634423889219761
8301,D,9,6,8,9,1013.0,35,0,0,1,0,0,0,0,0.7591463414634146,0.4496703134575617,0.0,0.06837233901023865
8302,A,9,6,8,9,1013.0,35,0,0,1,0,0,0,0,0.6920731707317073,0.4496703134575617,0.0,0.0897706001996994
8303,D,9,0,8,9,1013.0,35,0,0,1,0,0,0,0,0.2774390243902439,0.4496703134575617,0.0,0.010108726099133492
8304,A,9,6,8,9,1013.0,35,0,0,1,0,0,0,0,0.21036585365853655,0.4639474533092689,0.0,0.12882769107818604
8305,D,9,1,0,9,1013.0,33,0,0,1,0,0,0,0,0.6920731707317073,0.4639474533092689,0.0,0.03154809772968292
8306,A,9,5,6,9,1013.0,34,0,0,1,0,0,0,0,0.625,0.4639474533092689,0.0,0.08600274473428726
8307,A,9,1,8,9,1014.0,35,0,0,1,0,0,0,0,0.2652439024390244,0.4638941857991628,0.0,0.11493252962827682
8308,A,9,6,8,9,1014.0,35,0,0,1,0,0,0,0,0.19817073170731703,0.440383890476975,0.0,0.0133024537935853
8309,D,9,6,8,9,1015.0,35,0,1,0,0,0,0,0,0.33231707317073167,0.4300362558803494,0.0,0.06072573363780975
8310,A,9,1,0,9,1016.0,33,0,1,0,0,0,0,0,0.27134146341463417,0.44873782142111834,0.0,0.009233113378286362
8311,D,9,5,6,9,1016.0,34,0,1,0,0,0,0,0,0.8048780487804877,0.44873782142111834,0.0,0.018474958837032318
8312,A,9,5,8,9,1016.0,35,0,1,0,0,0,0,0,0.7500000000000001,0.4476654651889265,0.0,0.2188313603401184
8313,D,9,1,8,9,1016.0,35,0,1,0,0,0,0,0,0.5152439024390244,0.4476654651889265,0.0,0.04099506884813309
8314,D,9,3,8,9,1016.0,35,0,1,0,0,0,0,0,0.448170731707317,0.4476654651889265,0.0,0.08699554949998856
8315,A,9,5,8,9,1016.0,35,0,1,0,0,0,0,0,0.7926829268292682,0.4476654651889265,0.0,0.032063961029052734
8316,A,9,6,8,9,1016.0,35,0,1,0,0,0,0,0,0.698170731707317,0.46815689064330995,0.0,0.011215799488127232
8317,D,9,6,8,9,1016.0,35,0,1,0,0,0,0,0,0.8719512195121951,0.46815689064330995,0.0,0.03585631400346756
8318,D,9,5,8,9,1016.0,35,0,1,0,0,0,0,0,0.8048780487804877,0.46815689064330995,0.0,0.013536656275391579
8319,D,9,0,8,9,1016.0,35,0,1,0,0,0,0,0,0.4512195121951219,0.46815689064330995,0.0,0.11282571405172348
8320,A,9,0,8,9,1016.0,35,0,1,0,0,0,0,0,0.38414634146341464,0.46815689064330995,0.0,0.014657716266810894
8321,D,9,6,8,9,1016.0,35,0,1,0,0,0,0,0,0.7560975609756099,0.46448268566798867,0.0,0.11953774094581604
8322,A,9,5,8,9,1016.0,35,0,1,0,0,0,0,0,0.6951219512195123,0.46448268566798867,0.0,0.1585283875465393
8323,A,9,1,8,9,1016.0,35,0,1,0,0,0,0,0,0.25,0.4505597301887584,0.0,0.03022013232111931
8324,D,9,5,8,9,1016.0,35,0,1,0,0,0,0,0,0.18292682926829273,0.4505597301887584,0.0,0.021361609920859337
8325,A,9,0,8,9,1015.0,35,0,1,0,0,0,0,0,0.44512195121951226,0.44891523964701946,0.0,0.04051530733704567
8326,D,9,0,8,9,1015.0,35,0,1,0,0,0,0,0,0.3780487804878049,0.4506707008275333,0.0,0.06979381293058395
8327,A,9,6,8,9,1014.0,35,0,1,0,0,0,0,0,0.701219512195122,0.4607057641469915,0.0,0.042328283190727234
8328,A,9,3,8,9,1014.0,35,0,1,0,0,0,0,0,0.6341463414634146,0.4607057641469915,0.0,0.09355784952640533
8329,D,9,6,8,9,1014.0,35,0,1,0,0,0,0,0,0.9207317073170732,0.4661879169599276,0.0,0.015215584076941013
8330,D,9,3,8,9,1014.0,35,0,1,0,0,0,0,0,0.8536585365853658,0.4661879169599276,0.0,0.13817594945430756
8331,D,9,5,8,9,1014.0,35,0,1,0,0,0,0,0,0.38109756097560976,0.4661879169599276,0.0,0.040021125227212906
8332,A,9,5,8,9,1014.0,35,0,1,0,0,0,0,0,0.3170731707317074,0.4661879169599276,0.0,0.06911125779151917
8333,D,9,1,8,9,1015.0,35,0,1,0,0,0,0,0,0.09146341463414637,0.4644560957055597,0.0,0.030731232836842537
8334,D,9,5,8,9,1015.0,35,0,1,0,0,0,0,0,0.024390243902439046,0.4644560957055597,0.0,0.10512079298496246
8335,A,9,5,8,9,1015.0,35,0,1,0,0,0,0,0,0.5,0.4644560957055597,0.0,0.08596165478229523
8336,A,9,3,8,9,1015.0,35,0,1,0,0,0,0,0,0.43292682926829273,0.45078999571839423,0.0,0.2653748691082001
8337,A,9,0,8,9,1015.0,35,0,1,0,0,0,0,0,0.5670731707317074,0.45078999571839423,0.0,0.02684020809829235
8338,D,9,5,8,9,1015.0,35,0,1,0,0,0,0,0,0.5030487804878049,0.45078999571839423,0.0,0.12721964716911316
8339,D,9,6,8,9,1015.0,35,0,1,0,0,0,0,0,0.826219512195122,0.45390670128524263,0.0,0.018931787461042404
8340,A,9,6,8,9,1015.0,35,0,1,0,0,0,0,0,0.7591463414634146,0.45390670128524263,0.0,0.08976779878139496
8341,D,9,0,8,9,1015.0,35,0,1,0,0,0,0,0,0.5060975609756098,0.45390670128524263,0.0,0.08180481195449829
8342,A,9,6,8,9,1015.0,35,0,1,0,0,0,0,0,0.44512195121951226,0.5256255279340973,0.0,0.182075634598732
8343,D,9,1,0,9,1015.0,33,0,1,0,0,0,0,0,0.20731707317073167,0.5256255279340973,0.0,0.10239125043153763
8344,A,9,5,6,9,1015.0,34,0,1,0,0,0,0,0,0.14634146341463417,0.5256255279340973,0.0,0.014566888101398945
8345,A,9,1,8,9,1015.0,35,0,1,0,0,0,0,0,0.3932926829268293,0.5087727547004751,0.0,0.018214887008070946
8346,A,9,6,8,9,1015.0,35,0,1,0,0,0,0,0,0.3262195121951219,0.5076497214299676,0.0,0.0489281490445137
8347,D,9,6,8,9,1014.0,35,1,0,0,0,0,0,0,0.673780487804878,0.4875251193877507,0.0,0.10508143156766891
8348,D,9,5,6,9,1014.0,34,1,0,0,0,0,0,0,0.5823170731707317,0.4875251193877507,0.0,0.22632020711898804
8349,A,9,1,0,9,1014.0,33,1,0,0,0,0,0,0,0.25914634146341464,0.502075114433697,0.0,0.015254001133143902
8350,D,9,1,8,9,1014.0,35,1,0,0,0,0,0,0,0.2012195121951219,0.502075114433697,0.0,0.15673446655273438
8351,D,9,6,8,9,1014.0,35,1,0,0,0,0,0,0,0.5792682926829268,0.4933445693134893,0.0,0.012494834139943123
8352,D,9,3,8,9,1014.0,35,1,0,0,0,0,0,0,0.5121951219512195,0.4933445693134893,0.0,0.0718420147895813
8353,A,9,5,8,9,1014.0,35,1,0,0,0,0,0,0,0.38109756097560976,0.4933445693134893,0.0,0.14237354695796967
8354,A,9,6,8,9,1014.0,35,1,0,0,0,0,0,0,0.3140243902439025,0.49501500888078676,0.0,0.01274576410651207
8355,D,9,5,8,9,1014.0,35,1,0,0,0,0,0,0,0.25,0.49501500888078676,0.0,0.05286484956741333
8356,D,9,0,8,9,1014.0,35,1,0,0,0,0,0,0,0.1890243902439025,0.49501500888078676,0.0,0.014967185445129871
8357,A,9,0,8,9,1014.0,35,1,0,0,0,0,0,0,0.6951219512195123,0.49501500888078676,0.0,0.12779879570007324
8358,D,9,6,8,9,1014.0,35,1,0,0,0,0,0,0,0.6402439024390244,0.43394425663101915,0.0,0.11591470241546631
8359,A,9,1,8,9,1014.0,35,1,0,0,0,0,0,0,0.426829268292683,0.43394425663101915,0.0,0.03493742644786835
8360,A,9,5,8,9,1014.0,35,1,0,0,0,0,0,0,0.33231707317073167,0.43394425663101915,0.0,0.162079319357872
8361,D,9,5,8,9,1013.0,35,1,0,0,0,0,0,0,1.0,0.4283094440731546,0.0,0.02802921272814274
8362,A,9,0,8,9,1013.0,35,1,0,0,0,0,0,0,0.9329268292682927,0.4279355512201476,0.0,0.08192551136016846
8363,D,9,0,8,9,1012.0,35,1,0,0,0,0,0,0,0.6310975609756098,0.42173075490312784,0.0,0.14531175792217255
8364,A,9,6,8,9,1012.0,35,1,0,0,0,0,0,0,0.5640243902439025,0.41184453915215186,0.0,0.009537028148770332
8365,A,9,3,8,9,1012.0,35,1,0,0,0,0,0,0,0.3170731707317074,0.41184453915215186,0.0,0.02431987039744854
8366,D,9,6,8,9,1012.0,35,1,0,0,0,0,0,0,0.25,0.3910230839166514,0.0,0.21167975664138794
8367,D,9,3,8,9,1012.0,35,1,0,0,0,0,0,0,0.9756097560975611,0.3910230839166514,0.0,0.06100970506668091
8368,A,9,5,8,9,1012.0,35,1,0,0,0,0,0,0,0.8841463414634146,0.3910230839166514,0.0,0.1861315667629242
8369,D,9,1,8,9,1012.0,35,1,0,0,0,0,0,0,0.4878048780487805,0.42173075490312784,0.0,0.11633789539337158
8370,D,9,5,8,9,1012.0,35,1,0,0,0,0,0,0,0.39939024390243905,0.42173075490312784,0.0,0.020629217848181725
8371,A,9,5,8,9,1012.0,35,1,0,0,0,0,0,0,0.2164634146341463,0.42173075490312784,0.0,0.025704264640808105
8372,A,9,0,8,9,1012.0,35,1,0,0,0,0,0,0,0.14939024390243905,0.42825703455566205,0.0,0.22616825997829437
8373,D,9,5,8,9,1012.0,35,1,0,0,0,0,0,0,0.33536585365853655,0.42825703455566205,0.0,0.08342234045267105
8374,D,9,6,8,9,1013.0,35,1,0,0,0,0,0,0,0.2682926829268293,0.4222324099064896,0.0,0.15712970495224
8375,A,9,6,8,9,1013.0,35,1,0,0,0,0,0,0,0.6280487804878049,0.4222324099064896,0.0,0.05719543993473053
8376,A,9,3,8,9,1013.0,35,1,0,0,0,0,0,0,0.5579268292682927,0.4222324099064896,0.0,0.023356566205620766
8377,D,9,0,8,9,1013.0,35,1,0,0,0,0,0,0,0.8567073170731708,0.4222324099064896,0.0,0.06464003771543503
8378,A,9,6,8,9,1013.0,35,1,0,0,0,0,0,0,0.8048780487804877,0.44203904226348883,0.0,0.10775449126958847
8379,D,9,1,0,9,1013.0,33,1,0,0,0,0,0,0,0.7378048780487806,0.44203904226348883,0.0,0.016815081238746643
8380,A,9,5,6,9,1013.0,34,1,0,0,0,0,0,0,0.426829268292683,0.44203904226348883,0.0,0.06720641255378723
8381,A,9,1,8,9,1013.0,35,1,0,0,0,0,0,0,0.36585365853658536,0.4993540110511299,0.0,0.2330240160226822
8382,A,9,6,8,9,1013.0,35,1,0,0,0,0,0,0,0.8719512195121951,0.49914092337058835,0.0,0.07224337011575699
8383,D,9,6,8,9,1014.0,35,0,0,0,0,0,1,0,0.8140243902439025,0.5451054981963979,0.0,0.15357916057109833
8384,A,9,1,0,9,1014.0,33,0,0,0,0,0,1,0,0.3292682926829268,0.5444037627189767,0.0,0.07040771842002869
8385,D,9,5,6,9,1014.0,34,0,0,0,0,0,1,0,0.2682926829268293,0.5444037627189767,0.0,0.15358619391918182
8386,D,9,1,8,9,1015.0,35,0,0,0,0,0,1,0,0.36890243902439024,0.5283697955776081,0.0,0.06446584314107895
8387,D,9,3,8,9,1015.0,35,0,0,0,0,0,1,0,0.2774390243902439,0.5283697955776081,0.0,0.01745867356657982
8388,A,9,5,8,9,1015.0,35,0,0,0,0,0,1,0,0.798780487804878,0.5283697955776081,0.0,0.060112521052360535
8389,A,9,6,8,9,1015.0,35,0,0,0,0,0,1,0,0.7347560975609756,0.6101647092948068,0.0,0.11413516849279404
8390,D,9,6,8,9,1015.0,35,0,0,0,0,0,1,0,0.7591463414634146,0.6101647092948068,0.0,0.13540206849575043
8391,D,9,5,8,9,1015.0,35,0,0,0,0,0,1,0,0.7042682926829268,0.6101647092948068,0.0,0.10117039084434509
8392,D,9,0,8,9,1015.0,35,0,0,0,0,0,1,0,0.15243902439024393,0.6101647092948068,0.0,0.03899405151605606
8393,A,9,0,8,9,1015.0,35,0,0,0,0,0,1,0,0.0853658536585366,0.6101647092948068,0.0,0.10238976031541824
8394,D,9,6,8,9,1015.0,35,0,0,0,0,0,1,0,0.7500000000000001,0.6013407912037487,0.0,0.06433368474245071
8395,A,9,5,8,9,1015.0,35,0,0,0,0,0,1,0,0.6829268292682927,0.6013407912037487,0.0,0.09168530255556107
8396,A,9,1,8,9,1015.0,35,0,0,0,0,0,1,0,0.5030487804878049,0.6147618749916512,0.0,0.05345951020717621
8397,D,9,5,8,9,1015.0,35,0,0,0,0,0,1,0,0.4359756097560976,0.6147618749916512,0.0,0.01776745356619358
8398,A,9,0,8,9,1015.0,35,0,0,0,0,0,1,0,0.4878048780487805,0.6091616227436528,0.0,0.11200074851512909
8399,D,9,0,8,9,1015.0,35,0,0,0,0,0,1,0,0.39939024390243905,0.6128039126144891,0.0,0.1678297221660614
8400,A,9,6,8,9,1015.0,35,0,0,0,0,0,1,0,0.4542682926829268,0.5572461106682283,0.0,0.07247711718082428
8401,A,9,3,8,9,1015.0,35,0,0,0,0,0,1,0,0.38414634146341464,0.5572461106682283,0.0,0.10802796483039856
8402,D,9,6,8,9,1015.0,35,0,0,0,0,0,1,0,0.8536585365853658,0.5932016255991792,0.0,0.028484594076871872
8403,D,9,3,8,9,1015.0,35,0,0,0,0,0,1,0,0.7591463414634146,0.5932016255991792,0.0,0.18851251900196075
8404,A,9,5,8,9,1015.0,35,0,0,0,0,0,1,0,0.7469512195121951,0.5932016255991792,0.0,0.030581150203943253
8405,D,9,1,8,9,1016.0,35,0,0,0,0,0,1,0,0.6798780487804877,0.5896710125618,0.0,0.02210191823542118
8406,D,9,5,8,9,1016.0,35,0,0,0,0,0,1,0,0.9146341463414634,0.5896710125618,0.0,0.06040426343679428
8407,A,9,5,8,9,1016.0,35,0,0,0,0,0,1,0,0.8536585365853658,0.5896710125618,0.0,0.08573175966739655
8408,A,9,3,8,9,1016.0,35,0,0,0,0,0,1,0,0.5213414634146342,0.5912219863799766,0.0,0.021298794075846672
8409,A,9,0,8,9,1016.0,35,0,0,0,0,0,1,0,0.4542682926829268,0.5912219863799766,0.0,0.05647053197026253
8410,D,9,5,8,9,1016.0,35,0,0,0,0,0,1,0,0.7378048780487806,0.5912219863799766,0.0,0.024089282378554344
8411,D,9,6,8,9,1017.0,35,0,0,0,0,0,1,0,0.6707317073170732,0.5904602944928896,0.0,0.21584010124206543
8412,A,9,6,8,9,1017.0,35,0,0,0,0,0,1,0,0.9390243902439025,0.5904602944928896,0.0,0.05716443806886673
8413,D,9,0,8,9,1017.0,35,0,0,0,0,0,1,0,0.8719512195121951,0.5904602944928896,0.0,0.18127360939979553
8414,A,9,6,8,9,1017.0,35,0,0,0,0,0,1,0,0.14329268292682928,0.597733321653157,0.0,0.022844765335321426
8415,D,9,1,0,9,1017.0,33,0,0,0,0,0,1,0,0.07621951219512196,0.597733321653157,0.0,0.0209672749042511
8416,A,9,5,6,9,1017.0,34,0,0,0,0,0,1,0,0.5487804878048781,0.597733321653157,0.0,0.06704612821340561
8417,A,9,1,8,9,1017.0,35,0,0,0,0,0,1,0,0.45731707317073167,0.600813289946795,0.0,0.21408326923847198
8418,A,9,6,8,9,1017.0,35,0,0,0,0,0,1,0,0.6920731707317073,0.600813289946795,0.0,0.07070561498403549
8419,D,9,6,8,9,1017.0,35,0,0,0,0,1,0,0,0.625,0.597733321653157,0.0,0.19335368275642395
8420,A,9,1,0,9,1017.0,33,0,0,0,0,1,0,0,0.7652439024390244,0.597733321653157,0.0,0.1348135769367218
8421,D,9,1,8,9,1017.0,35,0,0,0,0,1,0,0,0.7652439024390244,0.597733321653157,0.0,0.02780468948185444
8422,D,9,5,6,9,1017.0,34,0,0,0,0,1,0,0,0.7042682926829268,0.597733321653157,0.0,0.28446677327156067
8423,D,9,6,8,9,1018.0,35,0,0,0,0,1,0,0,0.8109756097560975,0.598327101158645,0.0,0.023291142657399178
8424,D,9,3,8,9,1018.0,35,0,0,0,0,1,0,0,0.7560975609756099,0.598327101158645,0.0,0.170081228017807
8425,A,9,5,8,9,1018.0,35,0,0,0,0,1,0,0,0.2164634146341463,0.598327101158645,0.0,0.10510733723640442
8426,A,9,6,8,9,1018.0,35,0,0,0,0,1,0,0,0.15243902439024393,0.5327861100906596,0.0,0.12327277660369873
8427,D,9,5,8,9,1018.0,35,0,0,0,0,1,0,0,0.698170731707317,0.5327861100906596,0.0,0.08314146101474762
8428,D,9,0,8,9,1018.0,35,0,0,0,0,1,0,0,0.6310975609756098,0.5327861100906596,0.0,0.2359115034341812
8429,A,9,0,8,9,1018.0,35,0,0,0,0,1,0,0,0.6798780487804877,0.5327861100906596,0.0,0.13855743408203125
8430,D,9,6,8,9,1017.0,35,0,0,0,0,1,0,0,0.625,0.5368582396297037,0.0,0.1811794936656952
8431,A,9,1,8,9,1017.0,35,0,0,0,0,1,0,0,0.3170731707317074,0.5368582396297037,0.0,0.030317801982164383
8432,A,9,5,8,9,1017.0,35,0,0,0,0,1,0,0,0.25,0.5368582396297037,0.0,0.19383180141448975
8433,D,9,5,8,9,1017.0,35,0,0,0,0,1,0,0,0.5487804878048781,0.5934005515250245,0.0,0.020772181451320648
8434,A,9,0,8,9,1017.0,35,0,0,0,0,1,0,0,0.49085365853658536,0.5741525187157364,0.0,0.1546497344970703
8435,D,9,0,8,9,1016.0,35,0,0,0,0,1,0,0,0.2042682926829268,0.561230857922385,0.0,0.03610081225633621
8436,A,9,6,8,9,1016.0,35,0,0,0,0,1,0,0,0.1402439024390244,0.5047837968618569,0.0,0.011369402520358562
8437,A,9,3,8,9,1016.0,35,0,0,0,0,1,0,0,0.6280487804878049,0.5047837968618569,0.0,0.020198771730065346
8438,D,9,6,8,9,1016.0,35,0,0,0,0,1,0,0,0.5609756097560976,0.5130167297684843,0.0,0.21747176349163055
8439,D,9,3,8,9,1016.0,35,0,0,0,0,1,0,0,0.8628048780487806,0.5130167297684843,0.0,0.07186626642942429
8440,A,9,5,8,9,1016.0,35,0,0,0,0,1,0,0,0.7957317073170732,0.5130167297684843,0.0,0.1526232659816742
8441,D,9,1,8,9,1016.0,35,0,0,0,0,1,0,0,0.14329268292682928,0.561230857922385,0.0,0.08339554816484451
8442,D,9,5,8,9,1016.0,35,0,0,0,0,1,0,0,0.08231707317073172,0.561230857922385,0.0,0.20586051046848297
8443,A,9,5,8,9,1016.0,35,0,0,0,0,1,0,0,0.25609756097560976,0.561230857922385,0.0,0.10605418682098389
8444,A,9,0,8,9,1017.0,35,0,0,0,0,1,0,0,0.2012195121951219,0.5872495857825292,0.0,0.18353290855884552
8445,D,9,5,8,9,1017.0,35,0,0,0,0,1,0,0,0.2621951219512195,0.5872495857825292,0.0,0.022222314029932022
8446,D,9,6,8,9,1017.0,35,0,0,0,0,1,0,0,0.19512195121951226,0.5350451573037067,0.0,0.17852425575256348
8447,A,9,6,8,9,1017.0,35,0,0,0,0,1,0,0,0.7500000000000001,0.5350451573037067,0.0,0.020048724487423897
8448,A,9,3,8,9,1017.0,35,0,0,0,0,1,0,0,0.6829268292682927,0.5350451573037067,0.0,0.17018993198871613
8449,D,9,0,8,9,1017.0,35,0,0,0,0,1,0,0,0.9847560975609756,0.5350451573037067,0.0,0.02748313918709755
8450,A,9,6,8,9,1017.0,35,0,0,0,0,1,0,0,0.9176829268292682,0.598327101158645,0.0,0.12949122488498688
8451,D,9,1,0,9,1017.0,33,0,0,0,0,1,0,0,0.14634146341463417,0.598327101158645,0.0,0.015150358900427818
8452,A,9,5,6,9,1017.0,34,0,0,0,0,1,0,0,0.08231707317073172,0.598327101158645,0.0,0.1961745321750641
8453,A,9,1,8,9,1017.0,35,0,0,0,0,1,0,0,0.2652439024390244,0.5999560715797261,0.0,0.021481608971953392
8454,A,9,6,8,9,1017.0,35,0,0,0,0,1,0,0,0.2012195121951219,0.6008201307824549,0.0,0.16940969228744507
8455,D,9,6,8,9,1017.0,35,0,0,0,1,0,0,0,0.8628048780487806,0.5999560715797261,0.0,0.014948805794119835
8456,D,9,5,6,9,1017.0,34,0,0,0,1,0,0,0,0.8048780487804877,0.5999560715797261,0.0,0.023811448365449905
8457,A,9,1,0,9,1018.0,33,0,0,0,1,0,0,0,0.2621951219512195,0.5373304496757058,0.0,0.01955125667154789
8458,D,9,1,8,9,1018.0,35,0,0,0,1,0,0,0,0.2012195121951219,0.5373304496757058,0.0,0.18631979823112488
8459,D,9,6,8,9,1018.0,35,0,0,0,1,0,0,0,0.06707317073170732,0.5361049594796274,0.0,0.0244007408618927
8460,A,9,5,8,9,1018.0,35,0,0,0,1,0,0,0,0.7500000000000001,0.5361049594796274,0.0,0.01575666479766369
8461,D,9,3,8,9,1018.0,35,0,0,0,1,0,0,0,0.6859756097560975,0.5361049594796274,0.0,0.12701384723186493
8462,A,9,5,8,9,1018.0,35,0,0,0,1,0,0,0,0.9390243902439025,0.5361049594796274,0.0,0.1033296063542366
8463,A,9,6,8,9,1018.0,35,0,0,0,1,0,0,0,0.8841463414634146,0.5325342051222816,0.0,0.02663080394268036
8464,D,9,5,8,9,1018.0,35,0,0,0,1,0,0,0,0.8628048780487806,0.5325342051222816,0.0,0.027611328288912773
8465,D,9,0,8,9,1018.0,35,0,0,0,1,0,0,0,0.798780487804878,0.5325342051222816,0.0,0.0336296521127224
8466,A,9,0,8,9,1018.0,35,0,0,0,1,0,0,0,0.19817073170731703,0.5325342051222816,0.0,0.12939491868019104
8467,D,9,6,8,9,1018.0,35,0,0,0,1,0,0,0,0.14329268292682928,0.5361711063687524,0.0,0.03336424008011818
8468,A,9,1,8,9,1018.0,35,0,0,0,1,0,0,0,0.27134146341463417,0.5361711063687524,0.0,0.03565164655447006
8469,A,9,5,8,9,1018.0,35,0,0,0,1,0,0,0,0.2164634146341463,0.5361711063687524,0.0,0.02706208825111389
8470,D,9,5,8,9,1018.0,35,0,0,0,1,0,0,0,0.3871951219512195,0.5136873775289644,0.0,0.0164655651897192
8471,A,9,0,8,9,1017.0,35,0,0,0,1,0,0,0,0.33231707317073167,0.4713398991836842,0.0,0.13705070316791534
8472,D,9,0,8,9,1017.0,35,0,0,0,1,0,0,0,0.5091463414634146,0.4613754134315783,0.0,0.011555387638509274
8473,A,9,6,8,9,1017.0,35,0,0,0,1,0,0,0,0.30792682926829273,0.47038845248199196,0.0,0.10575103014707565
8474,A,9,3,8,9,1017.0,35,0,0,0,1,0,0,0,0.2530487804878049,0.47038845248199196,0.0,0.30748748779296875
8475,D,9,6,8,9,1017.0,35,0,0,0,1,0,0,0,0.5640243902439025,0.4697440297788317,0.0,0.04953506961464882
8476,D,9,3,8,9,1017.0,35,0,0,0,1,0,0,0,0.3932926829268293,0.4697440297788317,0.0,0.04844200238585472
